sales_id,transaction_id,transaction_date,transaction_time,customer_id,instore_yn,product_id,quantity,unit_price
5333,1561,4/4/2019,14:11:16,603,N,47,1,3
5334,1573,4/4/2019,16:59:57,311,Y,48,1,2.5
5335,1576,4/4/2019,17:41:18,621,N,31,1,2.2
5336,1578,4/4/2019,18:11:33,334,Y,37,1,3
5337,1579,4/4/2019,12:08:29,313,N,48,1,2.5
5338,1582,4/4/2019,19:57:17,584,Y,50,2,2.5
5339,1584,4/4/2019,12:27:18,383,N,38,2,3.75
5340,1588,4/4/2019,17:14:30,158,N,46,2,2.5
5341,1589,4/4/2019,18:37:55,351,Y,33,2,3.5
5342,1594,4/4/2019,17:22:29,238,Y,36,1,3.75
5343,1602,4/4/2019,19:04:22,53,Y,26,2,3
5344,1608,4/4/2019,12:46:05,71,Y,51,2,3
5345,1608,4/4/2019,12:46:05,71,Y,76,1,3.5
5346,1624,4/4/2019,15:42:48,524,Y,55,1,4
5347,1628,4/4/2019,14:21:09,284,N,43,1,3
5348,1629,4/4/2019,15:17:47,55,Y,48,2,2.5
5349,1630,4/4/2019,18:24:17,700,N,60,1,3.75
5350,1633,4/4/2019,16:36:11,137,N,32,2,3
5351,1637,4/4/2019,19:46:12,268,N,58,1,3.5
5352,1639,4/4/2019,17:02:15,598,Y,35,2,3.1
5353,1639,4/4/2019,17:02:15,598,Y,74,1,3.5
5354,1641,4/4/2019,16:02:51,176,Y,44,2,2.5
5355,1643,4/4/2019,19:21:24,561,N,35,1,3.1
5356,1644,4/4/2019,17:53:02,160,N,22,1,2
5357,1646,4/4/2019,14:49:11,507,N,36,1,3.75
5358,1646,4/4/2019,14:49:11,507,N,78,1,4.5
5359,1656,4/4/2019,11:41:12,436,N,57,2,3.1
5360,1667,4/4/2019,19:32:55,277,Y,37,1,3
5361,1671,4/4/2019,11:39:00,548,N,37,1,3
5362,1674,4/4/2019,18:42:34,98,N,53,1,3
5363,1676,4/4/2019,17:48:53,418,Y,43,2,3
5364,1679,4/4/2019,11:31:36,546,Y,29,2,2.5
5365,1679,4/4/2019,11:31:36,546,Y,71,1,3.75
5366,1686,4/4/2019,19:09:24,165,N,27,1,3.5
5367,1689,4/4/2019,12:42:51,798,Y,52,1,2.5
5368,1692,4/4/2019,12:57:48,82,Y,30,2,3
5369,1692,4/4/2019,12:57:48,82,Y,71,1,3.75
5370,1700,4/4/2019,19:41:19,344,Y,59,1,4.5
5371,1703,4/4/2019,13:53:02,521,Y,39,1,4.25
5372,1705,4/4/2019,12:04:41,92,Y,45,2,3
5373,1708,4/4/2019,16:24:48,299,Y,22,2,2
5374,1721,4/4/2019,13:57:40,281,Y,45,1,3
5375,1726,4/4/2019,16:21:37,586,Y,37,2,3
5376,1733,4/4/2019,12:43:46,584,Y,33,1,3.5
5377,1736,4/4/2019,18:47:38,492,N,50,2,2.5
5378,1736,4/4/2019,18:47:38,492,N,75,1,3.5
5379,1738,4/4/2019,17:41:06,335,N,49,1,3
5380,1744,4/4/2019,11:46:37,769,N,42,2,2.5
5381,1746,4/4/2019,11:41:10,781,N,59,1,4.5
5382,1767,4/4/2019,18:27:06,778,N,56,2,2.55
5383,1770,4/4/2019,15:31:59,702,N,32,1,3
5384,1777,4/4/2019,13:51:44,159,N,28,2,2
5385,1781,4/4/2019,17:08:53,270,N,47,2,3
5386,1782,4/4/2019,19:44:33,113,N,46,1,2.5
5387,1785,4/4/2019,15:47:33,192,N,29,2,2.5
5388,1787,4/4/2019,11:24:26,396,Y,30,1,3
5389,1789,4/4/2019,11:42:48,454,N,55,1,4
5390,1793,4/4/2019,15:59:05,102,Y,28,2,2
5391,1796,4/4/2019,17:30:09,320,N,25,1,2.2
5392,1798,4/4/2019,17:19:14,208,N,52,1,2.5
5393,1799,4/4/2019,16:13:20,429,N,52,2,2.5
5394,1814,4/4/2019,18:24:20,81,N,33,2,3.5
5395,1833,4/4/2019,11:30:12,800,Y,30,1,3
5396,1835,4/4/2019,16:01:13,643,N,22,2,2
5397,1835,4/4/2019,16:01:13,643,N,72,1,3.25
5398,1836,4/4/2019,12:29:24,784,Y,26,2,3
5399,1848,4/4/2019,16:10:33,716,Y,23,2,2.5
5400,1856,4/4/2019,14:13:12,6,N,40,1,3.75
5401,1860,4/4/2019,11:12:44,201,Y,51,1,3
5402,1868,4/4/2019,19:05:31,756,Y,35,1,3.1
5403,1870,4/4/2019,15:05:08,518,N,55,1,4
5404,1874,4/4/2019,19:18:23,89,Y,58,2,3.5
5405,1874,4/4/2019,19:18:23,89,Y,71,1,3.75
5406,1875,4/4/2019,14:36:27,744,N,23,1,2.5
5407,1876,4/4/2019,12:12:17,678,Y,43,1,3
5408,1881,4/4/2019,16:01:46,441,N,37,1,3
5409,1896,4/4/2019,13:50:04,447,Y,43,2,3
5410,1898,4/4/2019,17:43:31,493,N,28,2,2
5411,1900,4/4/2019,12:54:10,564,Y,56,2,2.55
5412,1902,4/4/2019,14:28:13,28,N,53,1,3
5413,1904,4/4/2019,16:53:58,735,Y,26,2,3
5414,1911,4/4/2019,16:22:52,522,N,22,2,2
5415,1916,4/4/2019,19:45:49,601,N,30,2,3
5416,1924,4/4/2019,17:48:36,593,Y,55,2,4
5417,1928,4/4/2019,11:27:30,338,N,39,2,4.25
5418,1928,4/4/2019,11:27:30,338,N,71,1,3.75
5419,1936,4/4/2019,16:24:23,251,N,49,2,3
5420,1936,4/4/2019,16:24:23,251,N,71,1,3.75
5421,1940,4/4/2019,14:45:13,106,Y,60,1,3.75
5422,1951,4/4/2019,14:49:43,718,Y,54,1,2.5
5423,1953,4/4/2019,18:44:19,763,Y,27,1,3.5
5424,1953,4/4/2019,18:44:19,763,Y,73,1,3.75
5425,1962,4/4/2019,19:24:54,134,N,54,1,2.5
5426,1968,4/4/2019,17:17:50,608,N,43,2,3
5427,1970,4/4/2019,11:48:07,336,Y,26,2,3
5428,1977,4/4/2019,16:09:18,159,N,46,1,2.5
5429,1988,4/4/2019,14:12:39,57,Y,36,1,3.75
5430,1989,4/4/2019,11:13:44,735,N,52,1,2.5
5431,1989,4/4/2019,11:13:44,735,N,69,1,3.25
5432,1990,4/4/2019,12:58:49,135,N,31,1,2.2
5433,1993,4/4/2019,18:56:43,173,N,39,2,4.25
5434,1999,4/4/2019,17:37:54,264,Y,61,2,4.75
5435,2000,4/4/2019,13:48:29,758,Y,33,2,3.5
5436,2002,4/4/2019,16:09:08,745,N,55,1,4
5437,2012,4/4/2019,12:29:35,515,N,38,1,3.75
5438,2018,4/4/2019,15:36:30,539,N,42,2,2.5
5439,2020,4/4/2019,11:06:08,448,Y,60,2,3.75
5440,2033,4/4/2019,15:24:04,446,Y,47,2,3
5441,2033,4/4/2019,15:24:04,446,Y,78,1,4.5
5442,2043,4/4/2019,17:28:46,585,Y,56,2,2.55
5443,2043,4/4/2019,17:28:46,585,Y,71,1,3.75
5444,2045,4/4/2019,13:08:15,604,Y,26,2,3
5445,2050,4/4/2019,13:49:54,757,Y,36,2,3.75
5446,2062,4/4/2019,17:09:28,709,Y,28,1,2
5447,2071,4/4/2019,15:16:31,490,N,36,2,3.75
5448,2074,4/4/2019,18:05:17,733,Y,34,1,2.45
5449,2080,4/4/2019,16:01:34,618,N,25,1,2.2
5450,2086,4/4/2019,14:39:12,94,Y,27,2,3.5
5451,2092,4/4/2019,15:13:03,494,Y,61,1,4.75
5452,2094,4/4/2019,12:02:09,326,N,55,2,4
5453,2100,4/4/2019,12:58:52,192,Y,29,2,2.5
5454,2100,4/4/2019,12:58:52,192,Y,75,1,3.5
5455,2101,4/4/2019,17:32:02,7,N,56,2,2.55
5456,2102,4/4/2019,16:52:13,557,Y,58,2,3.5
5457,2111,4/4/2019,16:36:21,708,Y,40,2,3.75
5458,2126,4/4/2019,11:25:48,238,N,40,1,3.75
5459,2128,4/4/2019,13:32:54,694,Y,51,1,3
5460,2130,4/4/2019,14:45:36,433,Y,45,2,3
5461,2133,4/4/2019,14:28:34,367,Y,55,1,4
5462,2133,4/4/2019,14:28:34,367,Y,77,1,3
5463,2136,4/4/2019,11:19:17,25,N,58,1,3.5
5464,2139,4/4/2019,16:07:34,100,N,28,2,2
5465,2140,4/4/2019,13:00:47,280,Y,40,1,3.75
5466,2141,4/4/2019,12:02:41,757,Y,43,1,3
5467,2147,4/4/2019,17:58:17,507,Y,56,1,2.55
5468,2161,4/4/2019,14:41:42,189,N,29,1,2.5
5469,2162,4/4/2019,14:35:07,779,Y,32,2,3
5470,2162,4/4/2019,14:35:07,779,Y,76,1,3.5
5471,2170,4/4/2019,17:09:27,86,N,58,1,3.5
5472,2178,4/4/2019,15:05:25,583,N,32,1,3
5473,2184,4/4/2019,12:28:02,328,N,53,1,3
5474,2189,4/4/2019,18:07:35,795,N,47,2,3
5475,2192,4/4/2019,13:15:45,440,Y,50,1,2.5
5476,2193,4/4/2019,14:09:36,16,N,59,2,4.5
5477,2196,4/4/2019,12:05:21,593,N,25,1,2.2
5478,2198,4/4/2019,14:03:19,567,Y,46,2,2.5
5479,2199,4/4/2019,13:28:15,99,N,37,2,3
5480,2202,4/4/2019,11:26:14,237,N,44,1,2.5
5481,2208,4/4/2019,16:48:36,533,N,34,2,2.45
5482,2209,4/4/2019,16:34:43,408,Y,34,2,2.45
5483,2210,4/4/2019,14:53:00,412,Y,43,1,3
5484,2212,4/4/2019,16:57:46,118,Y,28,1,2
5485,2217,4/4/2019,17:04:20,403,N,55,1,4
5486,2226,4/4/2019,14:52:57,661,Y,34,1,2.45
5487,2230,4/4/2019,18:39:33,508,Y,27,2,3.5
5488,2234,4/4/2019,13:32:03,379,Y,57,1,3.1
5489,2235,4/4/2019,19:04:28,420,N,48,1,2.5
5490,2239,4/4/2019,15:00:14,355,Y,36,2,3.75
5491,2239,4/4/2019,15:00:14,355,Y,76,1,3.5
5492,2243,4/4/2019,12:40:59,591,N,48,1,2.5
5493,2243,4/4/2019,12:40:59,591,N,69,1,3.25
5494,2244,4/4/2019,13:13:40,352,Y,58,1,3.5
5495,2245,4/4/2019,17:36:27,416,Y,36,1,3.75
5496,2247,4/4/2019,14:21:46,24,Y,53,2,3
5497,2253,4/4/2019,12:01:42,244,Y,55,2,4
5498,2271,4/4/2019,19:43:39,694,Y,51,2,3
5499,2272,4/4/2019,16:10:24,699,Y,24,1,3
5500,2273,4/4/2019,19:51:47,409,N,25,2,2.2
5501,2274,4/4/2019,17:51:58,659,N,23,2,2.5
5502,2283,4/4/2019,19:26:24,243,N,59,1,4.5
5503,2286,4/4/2019,12:06:01,465,Y,34,2,2.45
5504,2291,4/4/2019,14:44:15,178,Y,34,1,2.45
5505,2294,4/4/2019,13:09:01,184,Y,33,2,3.5
5506,2307,4/4/2019,13:10:34,109,N,58,2,3.5
5507,2308,4/4/2019,12:04:51,578,N,52,2,2.5
5508,2322,4/4/2019,17:48:16,642,Y,37,2,3
5509,2334,4/4/2019,14:17:50,298,Y,30,2,3
5510,2337,4/4/2019,16:20:11,0,N,55,2,4
5511,2347,4/4/2019,11:24:28,326,Y,46,2,2.5
5512,2353,4/4/2019,13:25:04,792,Y,47,1,3
5513,2354,4/4/2019,14:24:30,268,Y,42,1,2.5
5514,2354,4/4/2019,14:24:30,268,Y,71,1,3.75
5515,2367,4/4/2019,18:05:27,317,N,45,1,3
5516,2367,4/4/2019,18:05:27,317,N,72,1,3.25
5517,2376,4/4/2019,12:30:08,493,Y,53,2,3
5518,2380,4/4/2019,14:12:41,494,Y,56,2,2.55
5519,2381,4/4/2019,19:10:39,149,Y,32,2,3
5520,2392,4/4/2019,12:26:49,689,N,58,2,3.5
5521,2392,4/4/2019,12:26:49,689,N,69,1,3.25
5522,2398,4/4/2019,15:14:28,586,N,56,2,2.55
5523,2406,4/4/2019,18:54:45,551,Y,55,1,4
5524,2406,4/4/2019,18:54:45,551,Y,74,1,3.5
5525,2409,4/4/2019,12:38:51,488,Y,43,1,3
5526,2415,4/4/2019,13:05:32,542,N,41,2,4.25
5527,2419,4/4/2019,16:42:50,501,N,30,2,3
5528,2421,4/4/2019,12:07:44,406,N,30,2,3
5529,2424,4/4/2019,15:02:50,208,Y,42,2,2.5
5530,2424,4/4/2019,15:02:50,208,Y,70,1,3.25
5531,2427,4/4/2019,19:49:34,457,Y,57,1,3.1
5532,2427,4/4/2019,19:49:34,457,Y,74,1,3.5
5533,2439,4/4/2019,19:56:41,89,N,44,2,2.5
5534,2441,4/4/2019,17:37:58,41,Y,46,2,2.5
5535,2445,4/4/2019,11:01:13,224,N,31,2,2.2
5536,2455,4/4/2019,11:25:10,192,N,35,1,3.1
5537,2462,4/4/2019,17:05:47,651,N,27,1,3.5
5538,2462,4/4/2019,17:05:47,651,N,74,1,3.5
5539,2465,4/4/2019,17:26:07,29,Y,44,2,2.5
5540,2487,4/4/2019,11:39:44,355,N,37,2,3
5541,2508,4/4/2019,14:12:24,259,N,49,2,3
5542,2514,4/4/2019,19:22:43,791,Y,30,2,3
5543,2519,4/4/2019,13:59:57,404,Y,53,1,3
5544,2520,4/4/2019,19:13:09,291,N,57,1,3.1
5545,2529,4/4/2019,14:35:59,587,Y,36,2,3.75
5546,2529,4/4/2019,14:35:59,587,Y,73,1,3.75
5547,2537,4/4/2019,16:17:57,90,Y,52,1,2.5
5548,2537,4/4/2019,16:17:57,90,Y,79,1,3.75
5549,2557,4/4/2019,15:08:10,49,N,25,2,2.2
5550,8,4/4/2019,11:23:32,5334,Y,39,2,4.25
5551,8,4/4/2019,11:23:32,5334,Y,76,1,3.5
5552,21,4/4/2019,9:50:48,5799,N,50,1,2.5
5553,24,4/4/2019,16:06:05,5857,N,49,1,3
5554,24,4/4/2019,16:06:05,5857,N,73,1,3.75
5555,26,4/4/2019,9:24:33,5752,N,35,1,3.1
5556,29,4/4/2019,13:51:47,5863,Y,28,2,2
5557,33,4/4/2019,9:19:30,5279,N,27,2,3.5
5558,38,4/4/2019,15:43:13,5288,Y,32,1,3
5559,41,4/4/2019,7:30:22,5137,N,36,1,3.75
5560,57,4/4/2019,14:36:23,5533,Y,24,1,3
5561,59,4/4/2019,17:51:20,5335,N,87,1,3
5562,59,4/4/2019,17:51:20,5335,N,73,1,3.75
5563,62,4/4/2019,17:36:44,5854,Y,27,2,3.5
5564,62,4/4/2019,17:36:44,5854,Y,73,1,3.75
5565,68,4/4/2019,13:19:45,5758,N,57,2,3.1
5566,68,4/4/2019,13:19:45,5758,N,73,1,3.75
5567,72,4/4/2019,11:44:41,5878,Y,39,1,4.25
5568,75,4/4/2019,9:42:42,5332,Y,26,2,3
5569,78,4/4/2019,12:08:14,5507,Y,33,2,3.5
5570,79,4/4/2019,11:06:11,5137,N,37,1,3
5571,89,4/4/2019,8:40:44,5761,Y,40,2,3.75
5572,89,4/4/2019,8:40:44,5761,Y,73,1,3.75
5573,90,4/4/2019,18:25:59,5807,Y,37,1,3
5574,92,4/4/2019,7:00:31,5243,N,50,1,2.5
5575,93,4/4/2019,8:10:15,5365,N,56,2,2.55
5576,99,4/4/2019,7:14:59,5627,Y,47,2,3
5577,105,4/4/2019,13:08:30,5002,Y,52,1,2.5
5578,106,4/4/2019,14:42:37,5302,N,27,1,3.5
5579,107,4/4/2019,11:03:26,5527,Y,50,2,2.5
5580,108,4/4/2019,18:29:39,5664,Y,57,2,3.1
5581,111,4/4/2019,12:16:12,5425,Y,53,2,3
5582,114,4/4/2019,10:02:45,5077,Y,50,1,2.5
5583,114,4/4/2019,10:02:45,5077,Y,78,1,4.5
5584,116,4/4/2019,12:50:23,5040,Y,57,2,3.1
5585,117,4/4/2019,17:27:59,5196,Y,24,2,3
5586,118,4/4/2019,18:28:56,5250,N,22,2,2
5587,124,4/4/2019,8:16:20,5012,Y,22,1,2
5588,130,4/4/2019,11:22:25,5673,N,49,1,3
5589,130,4/4/2019,11:22:25,5673,N,78,1,4.5
5590,131,4/4/2019,16:55:10,5927,N,32,2,3
5591,135,4/4/2019,16:08:33,5236,Y,38,1,3.75
5592,149,4/4/2019,15:31:42,5897,Y,23,1,2.5
5593,158,4/4/2019,13:02:24,5667,N,27,1,3.5
5594,162,4/4/2019,9:30:20,5923,N,55,2,4
5595,163,4/4/2019,17:45:57,5088,Y,50,2,2.5
5596,169,4/4/2019,15:24:16,5137,N,36,1,3.75
5597,174,4/4/2019,9:28:27,5490,N,28,1,2
5598,176,4/4/2019,14:32:42,5624,N,45,2,3
5599,176,4/4/2019,14:32:42,5624,N,70,1,3.25
5600,179,4/4/2019,12:19:04,5183,Y,28,1,2
5601,181,4/4/2019,12:03:12,5024,N,22,2,2
5602,185,4/4/2019,15:44:22,5901,Y,23,1,2.5
5603,190,4/4/2019,15:24:43,5138,Y,36,1,3.75
5604,193,4/4/2019,14:16:20,5196,N,27,2,3.5
5605,193,4/4/2019,14:16:20,5196,N,72,1,3.25
5606,198,4/4/2019,14:42:44,5401,Y,49,2,3
5607,200,4/4/2019,17:29:28,5071,Y,59,2,4.5
5608,204,4/4/2019,15:28:03,5043,N,24,1,3
5609,205,4/4/2019,9:22:53,5075,Y,46,2,2.5
5610,218,4/4/2019,9:56:03,5375,N,26,2,3
5611,221,4/4/2019,17:13:13,5141,Y,29,2,2.5
5612,223,4/4/2019,11:11:46,5550,N,24,1,3
5613,225,4/4/2019,15:15:16,5262,N,59,1,4.5
5614,229,4/4/2019,11:55:06,5163,N,47,2,3
5615,231,4/4/2019,8:43:29,5061,N,46,1,2.5
5616,232,4/4/2019,13:25:54,5842,N,34,2,2.45
5617,249,4/4/2019,17:01:03,5680,Y,22,1,2
5618,256,4/4/2019,9:07:32,5866,N,35,1,3.1
5619,261,4/4/2019,18:20:09,5357,N,26,2,3
5620,267,4/4/2019,10:43:20,5425,Y,54,1,2.5
5621,294,4/4/2019,18:13:36,5002,Y,27,1,3.5
5622,294,4/4/2019,18:13:36,5002,Y,71,1,3.75
5623,295,4/4/2019,7:12:12,5567,N,42,1,2.5
5624,307,4/4/2019,11:24:21,5402,N,45,2,3
5625,308,4/4/2019,16:41:09,5032,Y,60,1,3.75
5626,315,4/4/2019,7:09:20,5107,Y,22,1,2
5627,323,4/4/2019,16:48:22,5637,Y,31,1,2.2
5628,323,4/4/2019,16:48:22,5637,Y,73,1,3.75
5629,333,4/4/2019,9:09:21,5838,Y,40,1,3.75
5630,333,4/4/2019,9:09:21,5838,Y,75,1,3.5
5631,334,4/4/2019,11:28:26,5660,Y,22,2,2
5632,334,4/4/2019,11:28:26,5660,Y,71,1,3.75
5633,341,4/4/2019,14:12:00,5396,N,32,1,3
5634,342,4/4/2019,13:01:31,5612,Y,27,1,3.5
5635,363,4/4/2019,12:37:20,5039,Y,48,1,2.5
5636,365,4/4/2019,7:22:01,5846,N,50,2,2.5
5637,365,4/4/2019,7:22:01,5846,N,76,1,3.5
5638,366,4/4/2019,7:15:56,5474,Y,56,2,2.55
5639,379,4/4/2019,8:29:19,5259,Y,27,1,3.5
5640,402,4/4/2019,16:03:45,5846,N,35,2,3.1
5641,407,4/4/2019,8:56:14,5747,N,36,1,3.75
5642,410,4/4/2019,13:15:30,5360,N,23,2,2.5
5643,415,4/4/2019,14:27:39,5235,Y,22,2,2
5644,426,4/4/2019,15:03:31,5414,Y,87,2,3
5645,428,4/4/2019,9:23:24,5638,Y,43,2,3
5646,428,4/4/2019,9:23:24,5638,Y,73,1,3.75
5647,435,4/4/2019,18:22:09,5471,Y,35,1,3.1
5648,435,4/4/2019,18:22:09,5471,Y,69,1,3.25
5649,436,4/4/2019,14:55:44,5806,N,30,1,3
5650,440,4/4/2019,7:40:18,5410,N,58,2,3.5
5651,440,4/4/2019,7:40:18,5410,N,72,1,3.25
5652,450,4/4/2019,15:41:29,5182,Y,34,1,2.45
5653,464,4/4/2019,9:56:35,5907,N,54,2,2.5
5654,464,4/4/2019,9:56:35,5907,N,72,1,3.25
5655,473,4/4/2019,11:11:40,5273,Y,59,1,4.5
5656,483,4/4/2019,16:54:16,5247,Y,56,2,2.55
5657,492,4/4/2019,15:26:18,5783,Y,61,1,4.75
5658,498,4/4/2019,14:48:40,5938,Y,51,1,3
5659,509,4/4/2019,14:07:09,5436,Y,42,2,2.5
5660,517,4/4/2019,8:53:36,5112,N,39,1,4.25
5661,521,4/4/2019,14:15:31,5521,Y,45,2,3
5662,527,4/4/2019,18:14:04,5405,Y,49,2,3
5663,530,4/4/2019,10:13:00,5524,N,28,2,2
5664,532,4/4/2019,14:19:28,5882,Y,45,1,3
5665,538,4/4/2019,15:47:07,5128,N,53,1,3
5666,544,4/4/2019,9:49:46,5352,N,42,2,2.5
5667,549,4/4/2019,17:00:58,5306,N,28,2,2
5668,549,4/4/2019,17:00:58,5306,N,74,1,3.5
5669,556,4/4/2019,18:22:05,5581,N,24,1,3
5670,561,4/4/2019,17:44:28,5619,N,58,2,3.5
5671,561,4/4/2019,17:44:28,5619,N,71,1,3.75
5672,565,4/4/2019,12:28:31,5811,N,56,2,2.55
5673,569,4/4/2019,17:11:29,5212,N,27,2,3.5
5674,573,4/4/2019,15:46:27,5009,N,27,1,3.5
5675,575,4/4/2019,13:44:15,5236,Y,31,2,2.2
5676,579,4/4/2019,15:03:00,5652,N,58,2,3.5
5677,581,4/4/2019,17:22:21,5307,Y,26,2,3
5678,581,4/4/2019,17:22:21,5307,Y,75,1,3.5
5679,589,4/4/2019,12:30:21,5542,Y,36,2,3.75
5680,600,4/4/2019,11:43:27,5280,Y,51,2,3
5681,616,4/4/2019,18:16:47,5689,N,29,1,2.5
5682,616,4/4/2019,18:16:47,5689,N,76,1,3.5
5683,618,4/4/2019,12:14:40,5183,N,52,1,2.5
5684,619,4/4/2019,11:46:04,5371,Y,38,1,3.75
5685,620,4/4/2019,15:00:47,5424,N,57,1,3.1
5686,631,4/4/2019,10:27:54,5515,N,46,2,2.5
5687,631,4/4/2019,10:27:54,5515,N,71,1,3.75
5688,641,4/4/2019,15:22:05,5477,N,32,1,3
5689,643,4/4/2019,17:48:58,5376,Y,32,1,3
5690,644,4/4/2019,17:32:15,5545,N,51,2,3
5691,647,4/4/2019,15:57:12,5011,Y,44,1,2.5
5692,651,4/4/2019,8:46:19,5458,N,54,2,2.5
5693,658,4/4/2019,17:13:59,5168,N,31,2,2.2
5694,665,4/4/2019,11:29:09,5493,N,44,2,2.5
5695,671,4/4/2019,11:11:58,5720,Y,30,1,3
5696,680,4/4/2019,15:03:33,5036,Y,61,1,4.75
5697,680,4/4/2019,15:03:33,5036,Y,74,1,3.5
5698,682,4/4/2019,15:37:05,5816,N,51,1,3
5699,689,4/4/2019,7:49:49,5832,Y,23,2,2.5
5700,693,4/4/2019,13:39:37,5389,Y,43,2,3
5701,708,4/4/2019,17:55:41,5300,N,41,1,4.25
5702,713,4/4/2019,15:12:12,5839,Y,42,2,2.5
5703,714,4/4/2019,17:08:07,5669,Y,22,2,2
5704,714,4/4/2019,17:08:07,5669,Y,77,1,3
5705,729,4/4/2019,8:49:29,5306,Y,55,2,4
5706,729,4/4/2019,8:49:29,5306,Y,69,1,3.25
5707,741,4/4/2019,15:12:53,5070,Y,45,1,3
5708,743,4/4/2019,10:24:25,5875,Y,24,2,3
5709,751,4/4/2019,9:56:59,5815,Y,51,1,3
5710,756,4/4/2019,14:06:20,5083,Y,49,2,3
5711,761,4/4/2019,14:03:33,5038,Y,51,2,3
5712,782,4/4/2019,7:00:51,5658,Y,25,2,2.2
5713,783,4/4/2019,7:32:02,5372,Y,59,2,4.5
5714,787,4/4/2019,17:12:09,5302,N,39,2,4.25
5715,802,4/4/2019,15:05:04,5761,Y,46,1,2.5
5716,827,4/4/2019,17:36:29,5110,N,61,1,4.75
5717,839,4/4/2019,11:31:10,5528,Y,33,1,3.5
5718,840,4/4/2019,12:43:28,5241,Y,52,2,2.5
5719,848,4/4/2019,12:01:51,5938,Y,58,1,3.5
5720,850,4/4/2019,9:11:25,5707,Y,25,1,2.2
5721,851,4/4/2019,17:18:16,5307,N,27,2,3.5
5722,862,4/4/2019,15:33:11,5713,N,42,2,2.5
5723,868,4/4/2019,16:17:28,5442,N,39,2,4.25
5724,871,4/4/2019,8:51:54,5092,Y,54,1,2.5
5725,872,4/4/2019,15:31:03,5530,N,59,2,4.5
5726,877,4/4/2019,7:35:22,5405,N,45,1,3
5727,877,4/4/2019,7:35:22,5405,N,73,1,3.75
5728,886,4/4/2019,12:11:39,5815,N,27,1,3.5
5729,886,4/4/2019,12:11:39,5815,N,71,1,3.75
5730,889,4/4/2019,7:54:12,5146,N,31,2,2.2
5731,894,4/4/2019,8:44:39,5114,Y,41,1,4.25
5732,894,4/4/2019,8:44:39,5114,Y,69,1,3.25
5733,903,4/4/2019,10:35:45,5596,N,50,2,2.5
5734,903,4/4/2019,10:35:45,5596,N,69,1,3.25
5735,904,4/4/2019,11:46:17,5775,Y,27,2,3.5
5736,908,4/4/2019,7:40:22,5004,Y,59,2,4.5
5737,924,4/4/2019,11:35:38,5858,Y,43,1,3
5738,924,4/4/2019,11:35:38,5858,Y,75,1,3.5
5739,928,4/4/2019,11:29:36,5731,Y,36,2,3.75
5740,936,4/4/2019,15:46:20,5710,Y,55,2,4
5741,939,4/4/2019,11:07:00,5932,Y,26,1,3
5742,948,4/4/2019,15:24:39,5056,Y,30,2,3
5743,958,4/4/2019,14:15:34,5915,N,26,2,3
5744,963,4/4/2019,9:56:50,5040,N,42,2,2.5
5745,971,4/4/2019,18:28:20,5290,Y,22,2,2
5746,971,4/4/2019,18:28:20,5290,Y,73,1,3.75
5747,972,4/4/2019,12:16:10,5369,Y,50,2,2.5
5748,978,4/4/2019,17:38:26,5155,N,56,1,2.55
5749,978,4/4/2019,17:38:26,5155,N,73,1,3.75
5750,979,4/4/2019,15:24:04,5559,N,60,1,3.75
5751,979,4/4/2019,15:24:04,5559,N,77,1,3
5752,990,4/4/2019,13:51:10,5906,N,30,1,3
5753,1000,4/4/2019,9:41:12,5312,N,39,1,4.25
5754,1015,4/4/2019,14:56:51,5899,N,36,2,3.75
5755,1017,4/4/2019,8:37:43,5026,Y,59,2,4.5
5756,1022,4/4/2019,7:02:30,5825,N,27,1,3.5
5757,1029,4/4/2019,12:16:24,5895,Y,54,2,2.5
5758,1029,4/4/2019,12:16:24,5895,Y,78,1,4.5
5759,1036,4/4/2019,14:33:34,5699,N,27,2,3.5
5760,1039,4/4/2019,10:58:51,5207,Y,22,2,2
5761,1042,4/4/2019,7:16:27,5084,Y,55,2,4
5762,1044,4/4/2019,18:13:14,5922,N,87,2,3
5763,1045,4/4/2019,15:48:08,5312,N,52,1,2.5
5764,1053,4/4/2019,17:10:26,5230,Y,31,2,2.2
5765,1053,4/4/2019,17:10:26,5230,Y,73,1,3.75
5766,1058,4/4/2019,10:58:23,5228,Y,41,2,4.25
5767,1061,4/4/2019,7:35:24,5161,N,38,1,3.75
5768,1065,4/4/2019,14:27:39,5847,N,54,2,2.5
5769,1071,4/4/2019,11:03:16,5809,N,32,2,3
5770,1075,4/4/2019,15:35:25,5446,Y,61,1,4.75
5771,1103,4/4/2019,8:56:40,5070,Y,42,1,2.5
5772,1108,4/4/2019,12:23:50,5739,Y,30,2,3
5773,1108,4/4/2019,12:23:50,5739,Y,75,1,3.5
5774,1113,4/4/2019,11:32:30,5039,N,51,2,3
5775,1113,4/4/2019,11:32:30,5039,N,71,1,3.75
5776,1126,4/4/2019,13:00:38,5929,N,87,1,3
5777,1129,4/4/2019,15:04:51,5513,N,56,2,2.55
5778,1131,4/4/2019,10:42:33,5281,N,31,1,2.2
5779,1145,4/4/2019,12:00:11,5603,Y,87,1,3
5780,1145,4/4/2019,12:00:11,5603,Y,77,1,3
5781,1151,4/4/2019,8:38:09,5803,N,57,1,3.1
5782,1168,4/4/2019,13:03:33,5885,Y,52,2,2.5
5783,1182,4/4/2019,7:10:37,5171,Y,28,2,2
